rationale_score,match,clue,answer,prediction,rationale
5,True,Una din cele șapte pleiade numită „Măicuța”,MAIA,MAIA,"Clueul face referire la una dintre cele șapte stele ale constelației Pleiade, cunoscută în mitologia greacă ca ""Măicuța"". Steaua respectivă este Maia. Cuvântul are exact patru litere și începe cu literele MAIA, conform indiciului. Prin urmare, răspunsul corect este MAIA."
5,True,"Denumit și Diurpaneus, fiul lui Scorilo, a domnit între 87- 106, predecesorul său fiind Duras. Este renumit pentru că a purtat trei războaie, cu succese diferite, împotriva lui Domițian și apoi împotriva lui Traian",DECEBAL,DECEBAL,"Clue-ul descrie conducătorul dac al cărui nume alternativ este Diurpaneus, fiul lui Scorilo, a domnit între anii 87‑106 și a avut ca predecesor pe Duras. Este renumit pentru războaiele purtate împotriva împăratului roman Domitian și apoi împotriva lui Traian. Toate aceste informații se referă la regele dac Decebal (numit și Decebalus). Numele are exact 7 litere și începe cu „DECE"", respectând indicația de literă și poziție furnizată."
5,True,"Critic literar și istoric, care începând din 2001, este profesor universitar la Universitatea Româno-Canadiană din Brașov. În anul 2000 a obținut doctoratul în filologie la Universitatea din București cu teza „Ideologia literară a lui Duiliu Zamfirescu” (Ioan). Dar și alt scriitor cu același nume asociat cu semănătorismul, care obține titlul de doctor în științe iar volumele sale s-au bucurat de atenția criticilor, precum Nicolae Iorga, George Călinescu, Constantin Ciopraga, Ion Vulcan, Ion Bianu etc.",ADAM,ADAM,"Clue describes două persoane românești, un critic literar/istoric contemporan și un scriitor semănătorist din începutul secolului XX, care poartă același nume. Căutând nume de patru litere, singura posibilitate care începe cu „ADAM"" este „ADAM"". Astfel, răspunsul este ADAM, respectând atât lungimea de 4 litere, cât și prefixul indicat."
5,True,"Fotbalist francez, care joacă pe post de mijlocaș defensiv la clubul din Liga I Dinamo București (Quentin)",BENA,BENA,"Clueul descrie un fotbalist francez, numit Quentin, care evoluează ca mijlocaș defensiv la Dinamo București. Căutând jucători francezi cu prenumele Quentin și poziția menționată, reiese că este vorba de Quentin Bena. Numele său are exact patru litere și începe cu secvența indicată în indiciu, ""BENA"". Astfel, răspunsul corect, care îndeplinește atât definiția, cât și condițiile de lungime și literă de început, este BENA."
5,True,"Specialist în istoria religiilor, profesor universitar doctor la facultatea de Teologie Ortodoxă din București, autor a 14 lucrări de specialitate si a unor traduceri din engleză și în engleză (Remus)",RUS,RUS,"Clue descrie o persoană specifică: specialist în istoria religiilor, profesor la Facultatea de Teologie Ortodoxă din București, autor de 14 lucrări și traduceri, numită Remus. În astfel de indicii tipice de tip cruce, numele complet este dat în paranteze, iar răspunsul este o parte a acestui nume. Din ""Remus"" extragem segmentul de trei litere care începe cu „RUS"", respectând indiciul de lungime (3 litere) și început („RUS”). ""RUS"" este, de asemenea, un nume de familie românesc recunoscut, deci respectă regula că răspunsul trebuie să fie în limba română."
5,True,Selectată,ALEASA,ALEASA,"Clue ""Selectată"" indică forma de participiu feminin a verbului „a selecta”, adică „aleasă”, care înseamnă „câtva persoană/femeie aleasă, selectată"". Din lista de sinonime posibile (ales, aleasă, aleasă) doar ""aleasă"" are exact 6 litere și începe cu secvența cerută „ALEA"". Prin urmare, răspunsul corect este ALEASA."
5,True,"Doi domni ai Țării Românești: I, domn între cca 1383 sau 1385 -23 septembrie 1386, este fiul lui Radu I și frate, după tată, cu Mircea cel Bătrân și al II-ea, cel care a domnit de două ori din toamna lui 1422-1426 și din primăvara lui 1427-1431. A fost totodată duce al Almașului și Făgărașului. Dar și un pictor elev al lui Theodor Aman care a făcut parte din prima generație de elevi ai Școlii de Belle Arte din București, împreună cu Sava Henția, Mihai Ștefănescu, Iovache Constantinescu și Nicolae Iliescu (Mihail)",DAN,DAN,"<think> Analizăm indiciul: se cere un cuvânt românesc de 3 litere care începe cu „DAN”. În prima parte a definiției se descriu doi domni ai Țării Românești: Dan I (≈1383‑1386) și Dan II (1422‑1431). În a doua parte este menționat un pictor elev al lui Theodor Aman, Mihail Dan, parte a primei generații de studenți ai Școlii de Belle Arte. Astfel, toate referințele se leagă de numele propriu „Dan”. După ce am enumerat posibile cuvinte care ar putea însemna „domn” sau „pictor” (ex.: voievod, domn, artist etc.), am aplicat indiciul de lungime (3 litere) și început (DAN), iar singura opțiune care se potrivește este „DAN”. Deci răspunsul corect este DAN. </think>"
5,True,"Fotbalist profesionist, născut la Timișoara, care joacă pe post de fundaș dreapta la Politehnica Iași (Claudiu)",BELU,BELU,"Clauza descrie fotbalistul profesional „Claudiu” născut în Timișoara, care evoluează ca fundaș dreapta la Politehnica Iași. Numele complet al acestui jucător este Claudiu Belu. Conform indiciului, răspunsul trebuie să aibă 4 litere și să înceapă cu „BELU”. Numele de familie al fotbalistului este exact ""BELU"", are 4 litere și începe cu secvența cerută, respectând astfel toate condițiile."
5,True,"Om politic, jurist, savant și scriitor, creatorul și ideologul poporanismului, fondatorul (împreună cu Garabet Ibrăileanu și Paul Bujor) a revistei literare „Viața Românească”, a fost numit membru post-mortem al Academiei Române (Constantin G.)",STERE,STERE,"Definiția descrie pe Constantin G. Stere, o personalitate politică, juridică, ştiinţifică şi literară, creator şi ideolog al poporanismului şi fondator al revistei „Viața Românească”. Numele său este „STERE”, are 5 litere şi începe cu „STER”, respectând astfel indiciul oferit."
5,True,"Inginer și explorator, membru al societății geografice române, primul român care a efectuat o călătorie în jurul Pământului și este primul român cu un automobil cu nr 1 în București (Bazil G.)",ASSAN,ASSAN,"Clueul descrie un inginer și explorator român, membru al Societății Geografice Române, care a fost primul român ce a făcut o călătorie în jurul Pământului și primul român cu un automobil cu nr. 1 în București. Acesta este cunoscut în istoria românească sub numele de **Assan**. Numele are exact 5 litere și începe cu „ASSA”, corespunzând perfect indiciului furnizat."
5,True,"Actor de teatru și film, distins cu Ordinul Muncii clasa a III-a (1953) „ pentru merite deosebite, pentru realizări de valoare în artă și pentru activitate meritoasă” și cu Ordinul Meritul Cultural clasa a II-a „pentru merite deosebite în domeniul artei dramatice” în 1967. A mai obținut și titlul de artist emerit (Ion)",MANU,MANU,"<think> Analizăm definiţia: se caută un actor de teatru şi film, distins cu ordine prestigioase în anii 1953 și 1967, şi care a primit titlul de artist emerit. În paranteză apare numele „Ion”, indicând că prenumele actorului este Ion. Astfel că răspunsul trebuie să fie numele său de familie. Printre actorii români cu prenumele Ion și cu recunoaștere oficială se găseşte Ion Manu, cunoscut pentru activitatea sa teatrală şi cinematografică şi recompensat cu Ordinul Muncii şi Ordinul Meritul Cultural. Numele de familie are exact patru litere și începe cu „MANU”, care corespunde indiciului. Deci răspunsul corect este MANU.</think>"
5,True,"„... de urgență”, situație declarată de autorități prin care se pot lua măsuri excepționale pentru a gestiona o situație de criză (neart.)",STARE,STARE,"Clueul descrie expresia „... de urgență”, adică o situație oficială în care autoritățile pot adopta măsuri excepționale pentru a face față unei crize. În limba română expresia uzuală este „stare de urgență”. Astfel, cuvântul căutat este substantivul comun „stare”. Verificând indiciul, cuvântul trebuie să aibă 5 litere și să înceapă cu „STAR”. „STARE” are exact 5 litere și primele patru litere („STAR”) coincid cu indicația dată. Prin urmare, răspunsul corect este STARE."
5,True,"Persoană afectată de un dezastru natural, considerat o urgență datorită creșterii nivelului apei peste limitele normale, provocând riscuri pentru siguranță și pagube materiale considerabile, necesitând intervenție rapidă și coordonată",INUNDAT,INUNDAT,"Clue describes o persoană afectată de un dezastru natural provocat de creșterea nivelului apei – adică o victimă a unei inundații. În limba română termenul pentru „persoană (sau lucru) care a fost cuprinsă de apă” este „inundat”. Acesta se potrivește cu numărul de litere cerut (7) și începe cu „INUN”, exact cum specifică indiciul."
5,True,A rămâne pe loc,STA,STA,"<think> Mai întâi am examinat definiția „A rămâne pe loc”. Aceasta descrie acțiunea de a nu te mișca, de a „sta” în același loc. Posibile sinonime în limba română sunt: sta, rămâne, persista etc. Dintre acestea, „sta” este forma de bază a verbului care exprimă exact sensul de a rămâne pe loc. Apoi am aplicat indiciul: răspunsul trebuie să aibă 3 litere și să înceapă cu „STA”. Singurul cuvânt de 3 litere care începe cu „STA” și se potrivește sensului este „STA”. Astfel, răspunsul corect este „STA”. </think>"
5,True,"Ardere incontrolabilă care pune în pericol vieți și proprietăți, devenind urgentă situația când este amenințată viața sau sănătatea oamenilor și care necesită intervenția imediată a echipajelor de pompieri, ambulanță sau poliție",INCENDIU,INCENDIU,"<think> Analizând definiția, căutăm un cuvânt românesc care să denote o ardere necontrolată, periculoasă, care necesită intervenția serviciilor de urgență. Posibile sinonime includ „incendiu”, „flacără”, „vulcan” etc. Dintre acestea, „incendiu” corespunde exact sensului de foc mare și periculos ce pune în pericol vieți și proprietăți și solicită intervenție de urgență. Verificăm indiciul: cuvântul trebuie să aibă 8 litere și să înceapă cu „INCE”. „INCENDIU” are exact 8 litere și începe cu „INCE”. Astfel, este potrivit atât ca definiție, cât și ca respectare a indiciului. </think>"
5,True,"Consecință, efect",URMARE,URMARE,"Prima fază: analiza indicelui – cuvântul căutat trebuie să însemne „consecință, efect”. În limba română sinonimele uzuale sunt „urmare”, „rezultat”, „consecință”. A doua fază: aplicăm indiciul privind forma – răspunsul are exact 6 litere și începe cu „URMA”. Dintre sinonime, doar „urmare"" are 6 litere și începe cu secvența cerută. Niciun alt cuvânt cu sens apropiat („rezultat"", „efect"" etc.) nu corespunde atât lungimii, cât și literelor de început. Prin urmare, răspunsul corect este URMARE."
5,True,A provoca cuiva o leziune sau o rană,LEZA,LEZA,"Clue defines a verb that înseamnă „a provoca cuiva o leziune sau o rană”, adică „a leza”. Din lista de sinonime posibile (răni, vătăma, leza, înjunghia etc.) trebuie să selectăm cuvântul care are exact 4 litere și începe cu „LEZA”. Singurul cuvânt care îndeplinește ambele condiții este „LEZA”."
5,True,"„Coloana... ”, regiunea din spatele gâtului, cea care în cazul unor traumatisme severe poate suferi fracturi, luxații sau leziuni ale măduvei spinării, necesitând intervenții de urgență, în special după accidentări grave",CERVICALA,CERVICALA,"Clue descrie regiunea din spatele gâtului, vulnerabilă la fracturi, luxații și leziuni ale măduvei spinării, adesea denumită ""coloa​na cervicală"". Cuvântul ""cervicală"" are exact 9 litere și începe cu ""CERV"", respectând indiciul dat."
5,True,"Categorie specifică , prin care se exprimă raporturile logice dintre nume și diverse părți ale propoziției; fiecare dintre formele flexionare prin care se exprimă diferitele funcțiuni sintactice ale substantivului, adjectivului, articolului, pronumelui și numeralului",CAZ,CAZ,"<think> Analizăm definiția: se referă la o categorie grammaticală care exprimă raporturile logice dintre nume și alte părţi ale propoziţiei, incluzând formele flexionare ale substantivului, adjectivului, articolului, pronumelui și numeralului. În gramatică, această categorie este ""cazul"" (nominativ, acuzativ, genitiv, etc.). Astfel, răspunsul posibil este ""caz"". Verificăm indiciul: răspunsul trebuie să aibă 3 litere și să înceapă cu ""CAZ"". Cuvântul ""caz"" are exact 3 litere și începe cu „CAZ”, deci se potrivește perfect. </think> Cazul este, prin urmare, răspunsul corect."
5,True,"Flexiune a verbului după persoană, număr, timp, mod și diateză într-o înșirare metodică",CONJUGARE,CONJUGARE,"Cluaul descrie procesul prin care verbele sunt flexionate în funcție de persoană, număr, timp, mod și diateză, prezentat într-o succesiune sistematică. Acesta este exact definiția ""conjugării"" verbale. Cuvântul ""conjugare"" are 9 litere și începe cu ""CONJ"", respectând indiciul oferit."
5,True,A administra calmante,SEDA,SEDA,"Clue: ""A administra calmante"" sugerează acțiunea de a sedă (a sedă, verbul care înseamnă „a administra sedative”). Forma de infinitiv/imperativ a verbului este ""seda"", care are exact 4 litere și începe cu șirul dat „SEDA”. Prin urmare, răspunsul corect este SEDA."
5,True,Conjuncție care exprimă o negație mai categorică decât „nu”,NICI,NICI,"Clueul cere o conjuncție care exprimă o negație mai categorică decât „nu”. În limba română, particula/conjuncția „nici” este folosită în expresii precum „nici măcar” sau „nici dacă”, marcând o negație completă, mai puternică decât simplul „nu”. Din lista de posibile cuvinte care exprimă negație (ex.: „nu”, „nicio”, „nici”), doar „nici"" corespunde definiției de conjuncție cu sensul cerut. Indiciul suplimentar specifică că răspunsul are 4 litere și începe cu „NICI”, ceea ce confirmă alegerea cuvântului „NICI”."
5,True,Romancier portughez,ESA,ESA,"Clueul ""Romancier portughez"" se referă la celebrul scriitor portughez Eça de Queirós. În limba română numele său este redat de obicei ca „Esa” (pentru a înlocui diacriticul ""ç""). „Esa"" are exact 3 litere și începe cu „ESA"", respectând astfel indiciul furnizat."
5,True,Partea secundară a propoziției care determină un substantiv sau un echivalent al acestuia,ATRIBUT,ATRIBUT,"Clue describes a grammatical term: ""partea secundară a propoziției care determină un substantiv sau un echivalent al acestuia"". În gramatică, această parte se numește „atribut"" – cuvântul sau grupul de cuvinte care determină un substantiv (ex.: adjectivul). Cuvântul are 7 litere și începe cu „ATRI"", ceea ce se potrivește perfect cu indiciul furnizat."
5,True,Drept de proprietate asupra unei feude,FIEF,FIEF,"Clueul ""Drept de proprietate asupra unei feude"" se referă la termenul juridic/fenomenul feudal care desemnează dreptul de proprietate exercitat de un vasal asupra unei feude – în română se folosește cuvântul „fief"". Acesta are exact 4 litere și începe cu secvenţa indicată „FIEF"", respectând astfel indiciul oferit."
5,True,Muscă ce se hrănește cu sângele vitelor,TAUN,TAUN,"Clue: ""Muscă ce se hrănește cu sângele vitelor"" se referă la insecta cunoscută în limba română sub denumirea de ""taună"" – un mușcător de sânge al vitelor (cunoscut și ca ţânţar de vită). Forma de bază a cuvântului, fără sufixul feminin ""ă"", este ""taun"", care are exact 4 litere și începe cu secvența solicitată ""TAUN"". Astfel, respectă atât definiția, cât și indiciul privind lungimea și începutul cuvântului."
0,True,A se arăta pe furiș,ITI,ITI,"Fără indici, definiţia „A se arăta pe furiș” sugerează un verb scurt cu sensul de a apărea în ascuns, de a se strecura. În limba română, forma reflexivă a verbului „a se arăta” poate fi redată pe cale pronominală prin „îţi”, adică „îţi apari pe furiș”. Astfel, cuvântul de trei litere care corespunde acestei definiţii şi începe cu literele indicate este „ITI” (scris fără diacritice, forma corectă fiind „Îţi”)."
5,True,Parte a gramaticii care studiază funcțiile cuvintelor și ale propozițiilor în vorbire și care stabilește regulile de îmbinare a cuvintelor în propoziții și a propozițiilor în fraze,SINTAXA,SINTAXA,"<think> Analizăm definiția: se referă la ramura gramaticii care studiază funcțiile cuvintelor și ale propozițiilor în vorbire și stabilește regulile de îmbinare a cuvintelor în propoziții și a propozițiilor în fraze. Această descriere corespunde exact conceptului de „sintaxă”, ramura gramaticii care se ocupă de structura și ordinea elementelor din propoziție. Variante posibile în română ar putea fi ""sintaxa"" sau forme derivate, dar trebuie să avem 7 litere și să înceapă cu ""SINT"" conform indiciului. „SINTAXA"" are 7 litere și începe cu „SINT"", satisfăcând ambele condiții. </think> Deci răspunsul corect este SINTAXA."
5,True,Parte de vorbire care exprimă o acțiune sau o stare și care se caracterizează prin flexiune proprie,VERB,VERB,"Definiția dată descrie exact partea de vorbire „verb”, care exprimă o acțiune sau o stare și are flexiune proprie. În plus, indiciul specifică că răspunsul trebuie să aibă 4 litere și să înceapă cu „VERB”, iar cuvântul „VERB” îndeplinește perfect aceste condiții."
5,True,Actriță italiană ce a jucat rolul principal în filmul regizat de Ettore Scola „Călătoria căpitanului Fracasse” (Ornella; n 1955),MUTI,MUTI,"Clue en cere numele actriței italiene care a interpretat rolul principal în filmul regizat de Ettore Scola „Călătoria căpitanului Fracasse”. Actrița respectivă este Ornella Muti, născută în 1955. Prin urmare, răspunsul este numele de familie al acesteia, ""MUTI"", care are exact 4 litere și începe cu literele date în indiciu (MUTI)."
5,True,"Actriță prezentă pe genericul producției americane „Călătoria”, alături de Teresa Robins și Lou Thornton (Helen)",CAROL,CAROL,"Clue: ""Actriță prezentă pe genericul producției americane „Călătoria”, alături de Teresa Robins și Lou Thornton (Helen)"". Aceasta se referă la actriţa americană Helen **Carroll** (sau Helen Carroll) care a apărut în genericul filmului. În enigmă se cere numele (sau prenumele) său în limba română, având 5 litere și începând cu „CARO"". Numai „CAROL"" respectă exact aceste restricții (5 litere, începe cu CARO). Prin urmare răspunsul corect este CAROL."
5,True,"Actor german ce a jucat în filmul „Călătorie suspectă”, împreună cu Vivien Leigh și Joan Gardner (Conrad; 1893-1943)",VEIDT,VEIDT,"Clue describes a German actor who appeared in the film ""Călătorie suspectă"" together with Vivien Leigh and Joan Gardner, and gives the years (1893‑1943). This matches Conrad Veidt, a well‑known German actor born in 1893 and died in 1943. The requested answer must have 5 letters and start with ""VEID"", which corresponds to the surname VEIDT. Therefore the correct answer is VEIDT."
5,True,"Actriță americană ce a primit un rol în filmul „Călători în noapte” din partea lui Delmer Daves, cel care a semnat atât regia cât și scenariul (Lauren; 1924-2014)",BACALL,BACALL,"Clue descrie actriţa americană Lauren Bacall (1924‑2014), care a avut un rol în filmul ""Călători în noapte"" regizat și scenarizat de Delmer Daves. Numele său are 6 litere și începe cu „BACA"", respectând indicaţia de lungime şi început. Astfel, răspunsul corect este BACALL."
5,True,Documente,ACTE,ACTE,"<think> Analizând definiţia „Documente”, cea mai evidentă potrivire este cuvântul „acte”, care în limba română înseamnă documente oficiale sau scrise. În lista iniţială de candidaţi ar fi putut apărea şi termeni precum „dosar”, „fişe” etc., dar niciunul nu se potriveşte cu indiciul de început. Indiciul spune că răspunsul are 4 litere şi începe cu „ACTE”. Cuvântul „ACTE” are exact 4 litere şi începe cu secvenţa cerută, deci este singura opţiune viabilă. </think>"
5,True,"Actriță și fotomodel din Noua Zeelandă, a jucat alături de Eric Roberts și John Ritter în filmul „Călătorie de coșmar” (Rachel; n 1969)",HUNTER,HUNTER,"Clueul cere numele unei actrițe și fotomodel din Noua Zeelandă, născută în 1969, care a jucat alături de Eric Roberts și John Ritter în filmul „Călătorie de coșmar” în rolul Rachel. Actrița cunoscută în acest context este Rachel **Hunter** (model și actriță new‑zealandeză, născută în 1969). Numele de familie ""HUNTER"" are exact 6 litere și începe cu ""HUNT"", respectând indiciul oferit."
5,True,"Actor american, eroul principal în miniserialul de televiziune „Călătoriile lui Gulliver”, unde a jucat alături de Mary Steenburgen (Ted; n 1947)",DANSON,DANSON,"Clue indică un actor american, protagonist al miniserialului TV „Călătoriile lui Gulliver”, care a jucat alături de Mary Steenburgen și este menționat în legătură cu numele ""Ted"" și anul nașterii 1947. Un actor american celebru, născut în 1947, cu prenumele Ted, este Ted Danson. El a interpretat rolul principal (Gulliver) în miniserialul ""Gulliver's Travels"" difuzat în anii 1990, împreună cu Mary Steenburgen. Numele ""DANSON"" are exact 6 litere și începe cu ""DANS"", conform indiciului. Deci răspunsul corect este DANSON."
5,True,Unealtă de grădină,SAPA,SAPA,"<think> Analizăm definiția „Unealtă de grădină”. Cuvintele care descriu instrumente de grădină în limba română sunt, de exemplu, lopată, greblă, foarfecă, secătoare etc. Dintre acestea, cea care are 4 litere și corespunde indiciului de început ""SAPA"" este cuvântul „sapa"", care înseamnă o unealtă folosită pentru săpat în sol. Astfel, răspunsul este SAPA, având exact 4 litere și începând cu SAPA, așa cum cere indiciul. </think>"
5,True,Actriță franceză ce a făcut parte din distribuția filmului realizat de Wojciech Has „Extraordinara călătorie a lui Baltazar Kober” (Emmanuelle; 1927-2017),RIVA,RIVA,"Clue descrie o actriță franceză pe nume Emmanuelle, născută în 1927 și decedată în 2017, care a făcut parte din distribuția unui film regizat de Wojciech Has. Această descriere se potrivește perfect cu Emmanuelle **Riva**, actriță celebră a cărei dată de naștere și deces coincid cu cele menționate. Deoarece indiciul specifică că răspunsul are 4 litere și începe cu „RIVA"", singurul cuvânt care satisface ambele condiții este „RIVA”."
5,True,Actor prezent pe genericul peliculei americane „Călătorul de pe Missouri” alături de Lee Marvin și Gary Merril (Brandon de; 1942-1972),WILDE,WILDE,"Analizând indiciul, căutăm un nume de actor românesc (sau în limba română) care apare în genericul filmului american „Călătorul de pe Missouri”, alături de Lee Marvin și Gary Merrill. În lista completă a distribuției, singurul nume care corespunde cu indicația de 5 litere și începe cu „WILD” este „WILDE"" (actorul Billy Wilde, născut în 1942 și decedat în 1972, menționat în paranteză). Prin urmare, răspunsul corect este WILDE."
5,True,"Actriță britanică ce a fost în prim-planul filmului „Călătorie cu mătușa mea”, regizat de George Cukor (Dame Maggie; 1934-2024)",SMITH,SMITH,"Actrița britanică menționată este Dame Maggie Smith, cunoscută pentru rolul din filmul „Călătorie cu mătușa mea”. În limba română numele ei este același ca în engleză – Maggie Smith. Indiciul spune că răspunsul are 5 litere și începe cu „SMIT"", iar numele de familie ""SMITH"" satisface exact aceste condiții (5 litere, începe cu SMIT). Prin urmare, răspunsul corect este SMITH."
,True,Femeie iubită în poezia populară,LELE,LELE,"În poezia populară românească există un epitet specific pentru iubita poetului: „lele”. Este un cuvânt scurt, de patru litere, care desemnează femeia iubită sau musăă. Astfel, definiţia ""Femeie iubită în poezia populară"" se potrivește perfect cu cuvântul „LELE”, care are exact 4 litere și începe cu secvenţa indicată în indiciu."
,True,Scenarist și actor ce a jucat rolul principal în producția americană „Să prinzi o stea călătoare” și în care Lamont Johnson a semnat regia (Raymond „Robby”; n 1956),BENSON,Benson,"Clueul cere numele unui scenarist‑act​or care a jucat rolul principal în filmul american tradus ca „Să prinzi o stea călătoare”, personajul fiind Raymond „Robby”, născut în 1956. Unul dintre actori‑scenaristi cunoscuţi care se potriveşte descrierii este Robbie Benson, născut în 1956, care a interpretat rolul principal în filmul menționat. Astfel, numele său este ""Benson"" – are exact 6 litere și începe cu „BENS”, respectând indiciul dat."
,True,"Actor britanic de origine galeză, a avut-o parteneră pe Sophia Loren în filmul „Călătoria” (Richard; 1925-1984)",BURTON,BURTON,"Clue descrie un actor britanic de origine galeză, care a jucat alături de Sophia Loren în filmul ""Călătoria"" și a trăit între anii 1925‑1984. Aceste detalii se potrivesc perfect cu actorul Richard BURTON, celebru pentru rolurile sale și pentru relația cu Loren. Numele său are exact 6 litere și începe cu BURT, conform indiciului oferit."
,True,Leziune,RANA,RANA,"<think> Analizăm definiția ""Leziune"", care indică un rău sau un defect al corpului, adică o rană, un cicatrice, o traumă. Posibilele cuvinte românești scurte care înseamnă leziune sunt: ""rană"", ""tăiet"", ""tăietură"" etc., dar dintre acestea doar ""rană"" are exact 4 litere. Verificăm apoi indiciul: răspunsul trebuie să înceapă cu ""RANA"". Cuvântul ""rană"" începe exact cu secvența cerută (fără a necesita diacritice suplimentare). Prin urmare, răspunsul care satisface atât definiția, cât și indiciul este ""RANA"". </think>"
,True,"Actor indian ce a jucat și el în miniserialul TV „Călătoriile lui Gulliver”, în regia lui Charles Sturridge (Shashi; 1938-2017)",KAPOOR,KAPOOR,"<think> Analizând indiciul, căutăm un actor indian care a jucat în miniserialul TV ""Călătoriile lui Gulliver"" regizat de Charles Sturridge și ale cărui date de viață (1938-2017) corespund cu ale actorului Shashi Kapoor. Posibile răspunsuri ar putea fi ""Shashi Kapoor"", ""Amrish Puri"" etc. Folosind indiciul suplimentar – răspunsul trebuie să aibă 6 litere și să înceapă cu ""KAPO"" – singura variantă viabilă este numele de familie al actorului: KAPOOR (6 litere, începe cu KAPO). Astfel, răspunsul corect este KAPOOR. </think>"
,True,"Golf situat în Marea Arabiei, la intrarea în Marea Roșie, o capcană în care multe vase comerciale s-au zdrobit de stâncile ascuțite ale Capului Guardafui, de pe coasta Somaliei, „guarda fui” în limba italiană veche, însemnând „privește și scapă”, denumit de marinari până la începutul veacului al XIX-lea... „spaima corăbierilor”",ADEN,ADEN,"<think> Analizăm definiția: se descrie un golf situat în Marea Arabiei, la intrarea în Marea Roșie, cunoscut de marinari ca „spaima corăbierilor”. Aceasta corespunde exact Golfului Aden. Fără hinturi, răspunsul evident este ADEN. Hintul spune că răspunsul are 4 litere și începe cu ADEN, ceea ce se potrivește perfect cu cuvântul ADEN (4 litere). Astfel, combinând definiția și indiciul, răspunsul este ADEN. </think>"
,True,"În capodopera sa „Eneida”, Vergiliu istorisește faptul că această zeiță, personificare a curcubeului, mesagera dintre divinități și oameni, la îndemnul Iunonei, soția lui Jupiter, dușmana lui Enea, a fost trimisă în tabăra troienilor, reușind prin viclenie să ațâțe femeile care au încercat să incendieze corăbiile grecilor",IRIS,IRIS,"Clue descrie zeița greacă a curcubeului și a mesajelor, Iris, care a intervenit în „Eneida” la cererea Iunonei pentru a înșela femeile troiane. Numele zeiței este IRIS, are exact 4 litere și începe cu IRIS, respectând indiciul furnizat."
,True,"Romanul „Corabia nebunilor”, publicat în anul 1962, fiind cea mai vândută carte în acel an, aparține acestei prozatoare americane, cunoscută pentru faptul că în operele sale tratează teme întunecate, cum ar fi trădarea, moartea sau originea răului uman (Katherine Anne)",PORTER,PORTER,"<think> Analizăm indiciul: trebuie să găsim autoarea americană a romanului ""Corabia nebunilor"" (publicat în 1962, bestseller, tematici întunecate). Romanul este traducerea în română a cărții ""Ship of Fools"". Autorul acestei cărți este Katherine Anne Porter. Deci răspunsul trebuie să fie numele de familie al autoarei. Numele are 6 litere și începe cu ""PORT"" – se potrivește perfect cu ""PORTER"". Astfel, răspunsul este PORTER. </think>"
,True,A face valuri pe mare,UNDUI,UNDUI,"<think> Analizând definiția ""A face valuri pe mare"" căutăm un verb care exprimă acțiunea de a genera valuri sau de a agita suprafața mării. Posibile răspunsuri fără a folosi indiciul ar putea fi: SURFA, NAVA, VALUI (verb rar), VÂRTEJ etc. Toate acestea nu se potrivesc neapărat cu sensul exact. Aplicând indiciul că cuvântul are 5 litere și începe cu „UNDU"", filtrăm lista: doar cuvântul ""UNDUI"" respectă această constrângere (U N D U I, 5 litere). ""Undui"" este infinitivul verbului românesc care înseamnă „a face valuri”, „a ondula” sau „a agita suprafața apei”, deci se potrivește perfect cu definiția. Astfel, răspunsul corect este ""UNDUI"". </think>"
,True,Străveche rânduială bisericească,RIT,RIT,"Clue ""Străveche rânduială bisericească"" se referă la un termen care desemnează o ceremonie religioasă veche. Cuvântul românesc potrivit este ""rit"", care înseamnă exact „rânduială bisericească” sau „ceremonie religioasă”. Din lista inițială de posibile sinonime (rit, slujbă, ceremonie etc.) se aplică indiciul: răspunsul trebuie să aibă 3 litere și să înceapă cu „RIT”. Singurul cuvânt care îndeplinește ambele condiții este „RIT”."
,True,"Suveran al vikingilor, supranumit „regele mărilor, cel care, după spusele epopeilor nordice, era atât de îndemânatic încât era capabil să alerge pe capetele vâslelor în timpul plutirii corăbiilor, fără să-și piardă niciun moment echilibrul",OLAF,OLAF,"Clue descrie un suveran legendar al vikingilor, cunoscut în mitologia nordică ca „regele mărilor”, recunoscut pentru îndemânarea sa pe balenă. Numele cel mai emblematic asociat cu aceste atribute este Olaf. Printre posibilele răspunsuri s-ar fi numărat OLAF, RAGNAR, HAKON etc., însă indiciul specifică că răspunsul are 4 litere și începe cu „OLAF"", ceea ce îl identifică clar pe Olaf."
,True,Punctul culminant în desfășurarea unei acțiuni,TOI,TOI,"Analizând definiţia, „punctul culminativ în desfășurarea unei acțiuni” se referă la momentul de maximă intensitate sau la „culminarea” acelei acţiuni. În limba română, cuvântul scurt de trei litere care începe cu secvenţa indicată „TOI” este exact „TOI”. Deşi în uzul curent „toi” este pronumele de 2‑a persoană, în contextul jocurilor de cuvinte și al enigmelor de tip crossword, este adesea folosit ca sinonim al ideii de „vârf”, „culmen”, adică momentul de maximă acţiune. Astfel, răspunsul care îndeplinește condiţia de a avea 3 litere şi de a începe cu „TOI” este „TOI”."
,True,Locul de odihnă al corăbiilor,PORT,PORT,"Clua ""Locul de odihnă al corăbiilor"" se referă la locul în care navele/ corăbiile se opresc, se și ancorează, adică un port. În limba română cuvântul „port"" desemnează exact acea zonă de adăpost pentru ambarcaţiuni. Este un cuvânt de 4 litere și începe cu ""PORT"", respectând indicațiile date."
